0	0.0950114
0.5	0.0876338
1	0.0795186
1.5	0.0719528
2	0.0652084
2.5	0.0584145
3	0.0513992
3.5	0.045531
4	0.0387611
4.5	0.0331141
5	0.027888
5.5	0.0229747
6	0.018631
6.5	0.0145442
7	0.0113589
7.5	0.00829569
8	0.00611369
8.5	0.00425847
9	0.00300725
9.5	0.00187556
10	0.00115204
10.5	0.000639598
11	0.000415802
11.5	0.000190735
12	0.000104268
12.5	2.9246e-05
13	1.52588e-05
13.5	6.35783e-06
14	2.54313e-06
14.5	0
15	0
15.5	0
16	0
16.5	0
17	0
17.5	0
18	0
18.5	0
19	0
19.5	0
