0	0.0785828
0.5	0.0663424
1	0.0563059
1.5	0.0464182
2	0.0376282
2.5	0.0296679
3	0.0226622
3.5	0.0171623
4	0.0123892
4.5	0.00890636
5	0.00597
5.5	0.00386715
6	0.00240421
6.5	0.00135612
7	0.0007658
7.5	0.000382423
8	0.000182152
8.5	7.24792e-05
9	3.62396e-05
9.5	1.52588e-05
10	2.86102e-06
10.5	2.86102e-06
11	0
11.5	0
12	0
12.5	0
13	0
13.5	0
14	0
14.5	0
15	0
15.5	0
