1000	0.948683	-0.948683
1001	0.948683	-0.316228
1011	0.948683	0.316228
1010	0.948683	0.948683
1110	0.316228	0.948683
1111	0.316228	0.316228
1101	0.316228	-0.316228
1100	0.316228	-0.948683
0100	-0.316228	-0.948683
0101	-0.316228	-0.316228
0111	-0.316228	0.316228
0110	-0.316228	0.948683
0010	-0.948683	0.948683
0011	-0.948683	0.316228
0001	-0.948683	-0.316228
0000	-0.948683	-0.948683
