0	0.157476
0.5	0.146675
1	0.135229
1.5	0.125003
2	0.114414
2.5	0.104386
3	0.0938059
3.5	0.0838312
4	0.0744502
4.5	0.0654488
5	0.0561326
5.5	0.0478579
6	0.0397758
6.5	0.0331116
7	0.0263233
7.5	0.0209535
8	0.0161368
8.5	0.0121797
9	0.00864474
9.5	0.00611687
10	0.00411924
10.5	0.00276121
11	0.00169245
11.5	0.000919978
12	0.000522614
12.5	0.000263214
13	0.000131607
13.5	6.23067e-05
14	2.09808e-05
14.5	1.01725e-05
15	4.45048e-06
15.5	0
16	0
16.5	0
17	0
17.5	0
18	0
18.5	0
19	0
19.5	0
