0	0.0945282
0.5	0.0870488
1	0.0792173
1.5	0.0719922
2	0.0652453
2.5	0.058609
3	0.0519117
3.5	0.0448316
4	0.0388997
4.5	0.0332222
5	0.0279503
5.5	0.0231908
6	0.0185432
6.5	0.0146866
7	0.0113475
7.5	0.00850042
8	0.0060463
8.5	0.00428645
9	0.00283051
9.5	0.00190862
10	0.00111262
10.5	0.000694275
11	0.000377655
11.5	0.000174205
12	8.90096e-05
12.5	3.94185e-05
13	1.14441e-05
13.5	1.01725e-05
14	1.27157e-06
14.5	0
15	0
15.5	0
16	0
16.5	0
17	0
17.5	0
18	0
18.5	0
19	0
19.5	0
